url,content_id,source_file,core_cluster,cluster_root_url,owner_role,parent_url,ownership_status,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,lock_state,notes
/บริการ/รับซื้อ-macbook-air-m2-อุบล/,macbook-air-m2-ubon,src/content/services/macbook-air-m2-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-macbook-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-macbook-air-m3-อุบล/,macbook-air-m3-ubon,src/content/services/macbook-air-m3-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-macbook-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-macbook-air-m4-อุบล/,macbook-air-m4-ubon,src/content/services/macbook-air-m4-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-macbook-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-macbook-pro-m2-อุบล/,macbook-pro-m2-ubon,src/content/services/macbook-pro-m2-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-macbook-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-macbook-pro-m3-อุบล/,macbook-pro-m3-ubon,src/content/services/macbook-pro-m3-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-macbook-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-macbook-pro-m4-อุบล/,macbook-pro-m4-ubon,src/content/services/macbook-pro-m4-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-macbook-อุบล/,KEEP_OWNER,0,1,0.0,7.0,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-macbook-จอแตก-อุบล/,macbook-broken-screen-ubon,src/content/services/macbook-broken-screen-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-macbook-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-macbook-อุบล/,macbook-ubon,src/content/services/macbook-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,PROTECT_WINNER,6,41,0.146341,7.66,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-macbook-แบตเสื่อม-อุบล/,macbook-bad-battery-ubon,src/content/services/macbook-bad-battery-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-macbook-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊ก-acer-อุบล/,notebook-acer-ubon,src/content/services/notebook-acer-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,1,0.0,16.0,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊ก-asus-อุบล/,notebook-asus-ubon,src/content/services/notebook-asus-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,5,0.0,9.0,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊ก-dell-อุบล/,notebook-dell-ubon,src/content/services/notebook-dell-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊ก-gaming-อุบล/,notebook-gaming-ubon,src/content/services/notebook-gaming-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊ก-hp-อุบล/,notebook-hp-ubon,src/content/services/notebook-hp-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊ก-lenovo-อุบล/,notebook-lenovo-ubon,src/content/services/notebook-lenovo-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊ก-msi-อุบล/,notebook-msi-ubon,src/content/services/notebook-msi-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,notebook-ubon,src/content/services/notebook-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,CORE_OWNER,,KEEP_OWNER,1,19,0.052632,10.95,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊กจอแตก-อุบล/,notebook-cracked-screen-ubon,src/content/services/notebook-cracked-screen-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,1,0.0,27.0,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อโน้ตบุ๊กเปิดไม่ติด-อุบล/,notebook-no-power-ubon,src/content/services/notebook-no-power-ubon.md,notebook,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,KEEP_OWNER,0,1,0.0,30.0,LOCKED_CURRENT,"Own generic notebook intent. MacBook, brands, gaming, and condition pages own narrower intent. Broad broken-notebook page must not replace no-power or cracked-screen owners."
/บริการ/รับซื้อ-cpu-อุบล/,cpu-ubon,src/content/services/cpu-ubon.md,pc_hardware,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,Own broad PC-parts intent. GPU/CPU/RAM/SSD and hardware bundles own narrower intents; whole-computer intent remains computer.
/บริการ/รับซื้อ-ram-อุบล/,ram-ubon,src/content/services/ram-ubon.md,pc_hardware,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,KEEP_OWNER,1,4,0.25,4.25,LOCKED_CURRENT,Own broad PC-parts intent. GPU/CPU/RAM/SSD and hardware bundles own narrower intents; whole-computer intent remains computer.
/บริการ/รับซื้อ-rtx-อุบล/,gpu-rtx-ubon,src/content/services/gpu-rtx-ubon.md,pc_hardware,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อการ์ดจอ-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,Own broad PC-parts intent. GPU/CPU/RAM/SSD and hardware bundles own narrower intents; whole-computer intent remains computer.
/บริการ/รับซื้อ-ssd-อุบล/,ssd-ubon,src/content/services/ssd-ubon.md,pc_hardware,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,KEEP_OWNER,0,1,0.0,10.0,LOCKED_CURRENT,Own broad PC-parts intent. GPU/CPU/RAM/SSD and hardware bundles own narrower intents; whole-computer intent remains computer.
/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,pc-parts-ubon,src/content/services/pc-parts-ubon.md,pc_hardware,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,CORE_OWNER,,PROTECT_WINNER,15,168,0.089286,7.79,LOCKED_CURRENT,Own broad PC-parts intent. GPU/CPU/RAM/SSD and hardware bundles own narrower intents; whole-computer intent remains computer.
/บริการ/รับซื้อการ์ดจอ-อุบล/,gpu-ubon,src/content/services/gpu-ubon.md,pc_hardware,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,KEEP_OWNER,0,1,0.0,3.0,LOCKED_CURRENT,Own broad PC-parts intent. GPU/CPU/RAM/SSD and hardware bundles own narrower intents; whole-computer intent remains computer.
/บริการ/รับซื้ออุปกรณ์คอม-อุบล/,pc-parts-bundle-ubon,src/content/services/pc-parts-bundle-ubon.md,pc_hardware,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-อะไหล่คอม-อุบล/,KEEP_OWNER,0,12,0.0,7.17,LOCKED_CURRENT,Own broad PC-parts intent. GPU/CPU/RAM/SSD and hardware bundles own narrower intents; whole-computer intent remains computer.
/บริการ/รับซื้อ-apple-pencil-อุบล/,apple-pencil-ubon,src/content/services/apple-pencil-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-ipad-อุบล/,KEEP_OWNER,0,1,0.0,2.0,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับซื้อ-ipad-air-อุบล/,ipad-air-ubon,src/content/services/ipad-air-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-ipad-อุบล/,KEEP_OWNER,0,3,0.0,8.0,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับซื้อ-ipad-gen-10-อุบล/,ipad-gen-10-ubon,src/content/services/ipad-gen-10-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-ipad-อุบล/,KEEP_OWNER,1,2,0.5,2.0,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับซื้อ-ipad-gen-9-อุบล/,ipad-gen-9-ubon,src/content/services/ipad-gen-9-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-ipad-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับซื้อ-ipad-mini-อุบล/,ipad-mini-ubon,src/content/services/ipad-mini-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-ipad-อุบล/,KEEP_OWNER,0,1,0.0,13.0,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับซื้อ-ipad-pro-อุบล/,ipad-pro-ubon,src/content/services/ipad-pro-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-ipad-อุบล/,KEEP_OWNER,0,2,0.0,13.0,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับซื้อ-ipad-อุบล/,ipad-ubon,src/content/services/ipad-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อแท็บเล็ต-อุบล/,PROTECT_WINNER,11,235,0.046809,7.99,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับซื้อ-magic-keyboard-ipad-อุบล/,magic-keyboard-ipad-ubon,src/content/services/magic-keyboard-ipad-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,SUBCLUSTER_OWNER,/บริการ/รับซื้อ-ipad-อุบล/,KEEP_OWNER,0,0,,,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับซื้อแท็บเล็ต-อุบล/,tablet-ubon,src/content/services/tablet-ubon.md,tablet,/บริการ/รับซื้อแท็บเล็ต-อุบล/,CORE_OWNER,,KEEP_OWNER,1,28,0.035714,6.86,LOCKED_CURRENT,Own Android/generic tablet intent. iPad owns iPad-specific intent and all future iPad models.
/บริการ/รับเทิร์นไอที-อุบล/,trade-in-ubon,src/content/services/trade-in-ubon.md,trade_in,/บริการ/รับเทิร์นไอที-อุบล/,TRANSACTION_OWNER,,KEEP_OWNER,0,0,,,LOCKED_CURRENT,Own trade-in intent only; do not retarget to product-specific buyback queries.
/บริการ/รับซื้อทีวี-อุบล/,tv-electronics-ubon,src/content/services/tv-electronics-ubon.md,tv_electronics,/บริการ/รับซื้อทีวี-อุบล/,CORE_OWNER,,KEEP_OWNER,0,0,,,LOCKED_CURRENT,Own TV/electronics intent only. Computer monitor is explicitly excluded and belongs under computer.
